127.0.0.1 - - [10/Aug/2025:20:11:46 +0000] "GET /health HTTP/1.1" 502 150 "-" "curl/8.14.1" "-" rt=3.078 uct="-" uht="-" urt="3.077"
127.0.0.1 - - [12/Aug/2025:15:06:35 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:07:05 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:07:35 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [12/Aug/2025:15:08:05 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:08:35 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:09:05 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [12/Aug/2025:15:09:35 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:10:05 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:15:10:35 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.006" urt="0.006"
127.0.0.1 - - [12/Aug/2025:15:11:05 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:15:11:35 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:12:05 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:12:35 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [12/Aug/2025:15:13:06 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:13:36 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:15:14:06 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:14:36 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [12/Aug/2025:15:15:06 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:15:36 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:15:16:06 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:16:36 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:17:06 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:17:36 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:15:18:06 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:18:36 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:19:06 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [12/Aug/2025:15:19:36 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:15:20:07 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:20:37 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:21:07 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:15:21:37 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:22:07 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:38:21 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:38:51 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:15:56:36 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.005" urt="0.005"
127.0.0.1 - - [12/Aug/2025:15:57:06 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.008 uct="0.001" uht="0.008" urt="0.008"
127.0.0.1 - - [12/Aug/2025:16:13:30 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:14:01 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.006" urt="0.006"
127.0.0.1 - - [12/Aug/2025:16:14:31 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:15:01 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:15:31 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:16:16:01 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:16:31 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:17:01 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:17:31 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.009 uct="0.001" uht="0.010" urt="0.010"
127.0.0.1 - - [12/Aug/2025:16:18:01 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:18:31 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [12/Aug/2025:16:19:01 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:19:31 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:16:20:01 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.005" urt="0.005"
127.0.0.1 - - [12/Aug/2025:16:20:31 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:21:01 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:21:31 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:16:22:02 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:22:32 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:23:02 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:16:23:32 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:24:02 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:24:32 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:25:02 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.006" urt="0.006"
127.0.0.1 - - [12/Aug/2025:16:25:32 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.005" urt="0.005"
127.0.0.1 - - [12/Aug/2025:16:26:02 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:26:32 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:27:02 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:27:32 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:28:02 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.007 uct="0.000" uht="0.007" urt="0.007"
127.0.0.1 - - [12/Aug/2025:16:44:11 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:16:44:41 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:17:00:38 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:01:08 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:01:38 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:02:08 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:17:02:38 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:17:03:08 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:17:03:38 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:04:08 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:04:38 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:05:08 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:05:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:06:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:06:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [12/Aug/2025:17:07:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:07:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:17:08:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.007 uct="0.001" uht="0.007" urt="0.007"
127.0.0.1 - - [12/Aug/2025:17:08:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:17:09:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:17:09:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:17:10:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:10:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:11:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:11:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:12:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:12:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [12/Aug/2025:17:13:10 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:13:40 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:17:14:10 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:14:40 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:17:15:10 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:17:15:40 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:16:10 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [12/Aug/2025:17:16:40 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:17:10 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:17:40 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:17:33:21 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:17:33:51 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:34:22 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:34:52 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.008 uct="0.001" uht="0.008" urt="0.008"
127.0.0.1 - - [12/Aug/2025:17:35:22 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:35:52 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:36:22 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:52:03 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:17:52:33 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:17:53:03 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:17:53:33 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:17:59:01 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:17:59:31 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.007 uct="0.000" uht="0.007" urt="0.007"
127.0.0.1 - - [12/Aug/2025:18:04:59 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:05:29 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:18:05:59 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:06:29 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:06:59 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:18:07:29 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [12/Aug/2025:18:07:59 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:18:08:29 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:08:59 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:09:29 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [12/Aug/2025:18:09:59 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:10:29 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:10:59 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:11:29 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [12/Aug/2025:18:11:59 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:18:12:30 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:13:00 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [12/Aug/2025:18:13:30 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [12/Aug/2025:18:14:00 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:14:30 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:15:00 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:15:30 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:16:00 +0000] "GET /health HTTP/1.1" 200 308 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:18:16:30 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:18:17:00 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:17:30 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:18:00 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [12/Aug/2025:18:18:30 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:19:00 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [12/Aug/2025:18:19:30 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [12/Aug/2025:18:37:36 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.004" urt="0.004"
